review_priority,review_reasons,source_locator,std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures,prev_value,yoy_delta,flag_jump,flag_mismatch,mismatch_verdict,mismatch_reason,sum_total,flag_sum_violation
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.53,녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2025,녹색제품 구매 편의를 위한 유통매장 확대,녹색제품 구매 편의를 위한 유통매장 확대,56.9,%,1000,True,정부가 녹색제품 인지도를 높이기 위해 필요한 방안을 묻는 문항이다.,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,"전반적으로 모든 항목이 전년 대비 증가했으나, ‘다양한 유형의 녹색제품 출시’는 49.0%에서 38.5%로 약 10.5%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,53,53,high,,<그림 3-25> 환경표지제품/녹색제품 인지도 제고 방안,54.6,2.3,,True,contradictory,"대부분 항목은 증가했지만 ‘다양한 유형의 녹색제품 출시’가 49.0%→38.5%로 하락한 것은 표와 일치하나, 서술의 ‘전반적으로 모든 항목이 전년 대비 증가’는 2025년 값이 없는 항목을 제외해도 일부 항목이 감소해 명백히 맞지 않는다.",,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.53,녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2025,다양한 구매 혜택 제공,"다양한 구매 혜택 제공(할인, 포인트 지급 등)",56.7,%,1000,True,정부가 녹색제품 인지도를 높이기 위해 필요한 방안을 묻는 문항이다.,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,"전반적으로 모든 항목이 전년 대비 증가했으나, ‘다양한 유형의 녹색제품 출시’는 49.0%에서 38.5%로 약 10.5%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,53,53,high,,<그림 3-25> 환경표지제품/녹색제품 인지도 제고 방안,56.2,0.5,,True,contradictory,"대부분 항목은 증가했지만 ‘다양한 유형의 녹색제품 출시’가 49.0%→38.5%로 하락한 것은 표와 일치하나, 서술의 ‘전반적으로 모든 항목이 전년 대비 증가’는 2025년 값이 없는 항목을 제외해도 일부 항목이 감소해 명백히 맞지 않는다.",,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.53,녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2025,"녹색제품의 품질, 성능 및 디자인 개선","녹색제품의 품질, 성능 및 디자인 개선",52.7,%,1000,True,정부가 녹색제품 인지도를 높이기 위해 필요한 방안을 묻는 문항이다.,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,"전반적으로 모든 항목이 전년 대비 증가했으나, ‘다양한 유형의 녹색제품 출시’는 49.0%에서 38.5%로 약 10.5%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,53,53,high,,<그림 3-25> 환경표지제품/녹색제품 인지도 제고 방안,44.1,8.6,,True,contradictory,"대부분 항목은 증가했지만 ‘다양한 유형의 녹색제품 출시’가 49.0%→38.5%로 하락한 것은 표와 일치하나, 서술의 ‘전반적으로 모든 항목이 전년 대비 증가’는 2025년 값이 없는 항목을 제외해도 일부 항목이 감소해 명백히 맞지 않는다.",,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.53,녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2025,다양한 유형의 녹색제품 출시,다양한 유형의 녹색제품 출시,38.5,%,1000,True,정부가 녹색제품 인지도를 높이기 위해 필요한 방안을 묻는 문항이다.,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,"전반적으로 모든 항목이 전년 대비 증가했으나, ‘다양한 유형의 녹색제품 출시’는 49.0%에서 38.5%로 약 10.5%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,53,53,high,,<그림 3-25> 환경표지제품/녹색제품 인지도 제고 방안,49.0,-10.5,,True,contradictory,"대부분 항목은 증가했지만 ‘다양한 유형의 녹색제품 출시’가 49.0%→38.5%로 하락한 것은 표와 일치하나, 서술의 ‘전반적으로 모든 항목이 전년 대비 증가’는 2025년 값이 없는 항목을 제외해도 일부 항목이 감소해 명백히 맞지 않는다.",,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.52,녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2025,환경표지제품,환경표지제품,41.0,%,852,False,가장 잘 알고 있는 녹색제품 인증제품 유형이 무엇인지 묻는 문항이다.,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,"우수재활용제품을 제외한 모든 항목이 전년 대비 감소했으며, 특히 환경표지제품 인지도는 42.2%에서 34.1%로 약 8.1%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,52,52,high,,<그림 3-24> 환경표지제품/녹색제품 인증제품 인지도,44.4,-3.4,,True,contradictory,"우수재활용제품을 제외한 항목들은 실제로 모두 감소했지만, 환경표지제품은 44.4%→41.0%로 8.1%p가 아니라 3.4%p 하락해 수치가 맞지 않습니다.",100.0,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.52,녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2025,저탄소제품,저탄소제품,15.6,%,852,False,가장 잘 알고 있는 녹색제품 인증제품 유형이 무엇인지 묻는 문항이다.,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,"우수재활용제품을 제외한 모든 항목이 전년 대비 감소했으며, 특히 환경표지제품 인지도는 42.2%에서 34.1%로 약 8.1%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,52,52,high,,<그림 3-24> 환경표지제품/녹색제품 인증제품 인지도,15.9,-0.3,,True,contradictory,"우수재활용제품을 제외한 항목들은 실제로 모두 감소했지만, 환경표지제품은 44.4%→41.0%로 8.1%p가 아니라 3.4%p 하락해 수치가 맞지 않습니다.",100.0,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.52,녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2025,우수활용제품,우수재활용제품,8.7,%,852,False,가장 잘 알고 있는 녹색제품 인증제품 유형이 무엇인지 묻는 문항이다.,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,"우수재활용제품을 제외한 모든 항목이 전년 대비 감소했으며, 특히 환경표지제품 인지도는 42.2%에서 34.1%로 약 8.1%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,52,52,high,,<그림 3-24> 환경표지제품/녹색제품 인증제품 인지도,4.1,4.6,,True,contradictory,"우수재활용제품을 제외한 항목들은 실제로 모두 감소했지만, 환경표지제품은 44.4%→41.0%로 8.1%p가 아니라 3.4%p 하락해 수치가 맞지 않습니다.",100.0,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.52,녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2025,모두 비슷하게 알고 있다,모두 비슷하게 알고 있다,34.7,%,852,False,가장 잘 알고 있는 녹색제품 인증제품 유형이 무엇인지 묻는 문항이다.,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,"우수재활용제품을 제외한 모든 항목이 전년 대비 감소했으며, 특히 환경표지제품 인지도는 42.2%에서 34.1%로 약 8.1%p 하락했다.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,52,52,high,,<그림 3-24> 환경표지제품/녹색제품 인증제품 인지도,35.5,-0.8,,True,contradictory,"우수재활용제품을 제외한 항목들은 실제로 모두 감소했지만, 환경표지제품은 44.4%→41.0%로 8.1%p가 아니라 3.4%p 하락해 수치가 맞지 않습니다.",100.0,
high,flag_mismatch; flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.82,부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,정책/확산,2025,실제 환경성 개선 효과가 없음에도 불구하고 환경성 개선 효과가 있는 것으로 표시·광고하는 행위,실제 환경성 개선 효과가 없음에도 환경성 개선 효과가 있는 것으로 표시·광고하는 행위,35.2,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 요소를 묻는 문항,3. 부당한 환경성 표시·광고,1) 부당한 환경성 표시·광고 근절 방안,"전년 대비 첫 번째 항목은 50.3%에서 35.2%로 약 15.1%p 하락했고, 이외 항목은 모두 증가함.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,82,82,high,,<그림 3-54> 부당한 환경성 표시·광고 중 근절되어야 할 요소,50.3,-15.1,,True,contradictory,"첫 번째 항목은 표상 2024년 6.9%인데 서술은 50.3%→35.2%로 잘못 적었고, 실제로는 두 번째·네 번째 항목만 증가하며 세 번째는 감소해 서술과 다릅니다.",87.4,True
high,flag_mismatch; flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.82,부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,정책/확산,2025,비교 대상에 대한 설명이 없거나 동일 조건이 아닌 상태에서 비교하거나 사실과 다르게 표시·광고하는 행위,비교 대상에 대한 구체적인 설명이 없거나 동일 조건이 아닌 상태에서 비교하거나 사실과 다르게 표시·광고하는 행위,27.7,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 요소를 묻는 문항,3. 부당한 환경성 표시·광고,1) 부당한 환경성 표시·광고 근절 방안,"전년 대비 첫 번째 항목은 50.3%에서 35.2%로 약 15.1%p 하락했고, 이외 항목은 모두 증가함.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,82,82,high,,<그림 3-54> 부당한 환경성 표시·광고 중 근절되어야 할 요소,20.4,7.3,,True,contradictory,"첫 번째 항목은 표상 2024년 6.9%인데 서술은 50.3%→35.2%로 잘못 적었고, 실제로는 두 번째·네 번째 항목만 증가하며 세 번째는 감소해 서술과 다릅니다.",87.4,True
high,flag_mismatch; flag_sum_violation,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.82,부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,정책/확산,2025,일부 자재·원료의 환경성 개선을 근거로 제품 전체로 표시·광고하는 행위,일부 자재·원료의 환경성 개선을 근거로 제품 전체의 환경성이 개선된 것으로 표시·광고하는 행위,24.5,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 요소를 묻는 문항,3. 부당한 환경성 표시·광고,1) 부당한 환경성 표시·광고 근절 방안,"전년 대비 첫 번째 항목은 50.3%에서 35.2%로 약 15.1%p 하락했고, 이외 항목은 모두 증가함.",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,82,82,high,,<그림 3-54> 부당한 환경성 표시·광고 중 근절되어야 할 요소,22.4,2.1,,True,contradictory,"첫 번째 항목은 표상 2024년 6.9%인데 서술은 50.3%→35.2%로 잘못 적었고, 실제로는 두 번째·네 번째 항목만 증가하며 세 번째는 감소해 서술과 다릅니다.",87.4,True
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.44,저탄소제품_인지도,저탄소제품 로고 인지도,환경 인식,2025,알고 있다,알고 있음,66.3,%,1000,False,저탄소제품(마크) 로고를 알고 있는지 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,2) 저탄소제품 인지도,전년도 대비 인지도는 57.5%에서 61.0%로 3.5%p 상승함,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,44,44,high,,<그림 3-16> 저탄소제품 인지 수준,63.8,2.5,,True,contradictory,"표의 인지도(알고 있음)는 2024년 63.8%에서 2025년 66.3%로 2.5%p 상승해, 서술의 57.5%→61.0% 및 3.5%p와 맞지 않습니다.",100.0,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.44,저탄소제품_인지도,저탄소제품 로고 인지도,환경 인식,2025,모르고 있다,모르고 있음,33.7,%,1000,False,저탄소제품(마크) 로고를 알고 있는지 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,2) 저탄소제품 인지도,전년도 대비 인지도는 57.5%에서 61.0%로 3.5%p 상승함,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,44,44,high,,<그림 3-16> 저탄소제품 인지 수준,36.2,-2.5,,True,contradictory,"표의 인지도(알고 있음)는 2024년 63.8%에서 2025년 66.3%로 2.5%p 상승해, 서술의 57.5%→61.0% 및 3.5%p와 맞지 않습니다.",100.0,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.46,환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2025,생활용품,생활용품,37.3,%,731,True,환경성적표지 또는 저탄소제품 로고를 본 제품을 모두 선택하는 문항,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 로고 본 제품,"생활용품은 44.1%에서 37.3%로 하락, 식음료품은 31.4%에서 22.4%로 하락, 서비스 상품은 15.2%에서 23.0%로 상승",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,46,46,high,,<그림 3-18> 환경성적표지 및 저탄소제품 로고 본 제품,44.1,-6.8,,True,contradictory,"생활용품과 서비스 상품은 서술과 일치하지만, 식·음료품은 2024년 31.4%에서 2025년 22.4%가 아니라 표상 2025년 값이 없어 해당 수치를 확인할 수 없고, 서술된 22.4%는 표와 맞지 않습니다.",,
high,flag_mismatch,2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf p.46,환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2025,개인 위생용품,개인 위생용품,28.0,%,731,True,환경성적표지 또는 저탄소제품 로고를 본 제품을 모두 선택하는 문항,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 로고 본 제품,"생활용품은 44.1%에서 37.3%로 하락, 식음료품은 31.4%에서 22.4%로 하락, 서비스 상품은 15.2%에서 23.0%로 상승",2025년 친환경생활·소비 국민 인지도 조사 결과보고서.pdf,46,46,high,,<그림 3-18> 환경성적표지 및 저탄소제품 로고 본 제품,26.5,1.5,,True,contradictory,"생활용품과 서비스 상품은 서술과 일치하지만, 식·음료품은 2024년 31.4%에서 2025년 22.4%가 아니라 표상 2025년 값이 없어 해당 수치를 확인할 수 없고, 서술된 22.4%는 표와 맞지 않습니다.",,
